First Author,id,PubMed ID,Publication date,Journal,Title,Trait(s),Reported trait,N,Ncase,Ncontrol,file,source,chr,pos,rsid,a1,a0,beta,or,beta_se,p,Nsnp,Nca,Nco,af,chi2,se,int_all,int_se_all,h2_ldsc_all,h2_ldsc_se_all,slope_qc,M_or,M_m,M_qc,M_ldpred,k,h2_est,p_est,int,int_se,h2,h2_se,status
NA,GA3456,31427789,2019,NA,NA,Impedance measures - Leg fat percentage (left),Impedance measures - Leg fat percentage (left),379786,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23115.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7793579101562498,beta,1.2347250420075613,0.009280320143802387,0.23826760538903966,0.00670017096782358,5.127797005716833,10589580,1075357,1063212,1003951,30,0.2515029375602651,0.03439409815021524,1.2535595472996053,0.03445994779060913,0.20246216786533755,0.006560492374141986,Completed
NA,GA3457,31427789,2019,NA,NA,Impedance measures - Leg fat mass (left),Impedance measures - Leg fat mass (left),379783,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23116.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.768410008755456,beta,1.2084578119628162,0.008850688831977507,0.22645166189011992,0.00721871470511992,1.5027174970407993,10589580,1075357,1063216,1003953,30,0.235111687440487,0.031047904384666855,1.2445129691686763,0.033968477354028026,0.1889196166404987,0.006749664568899046,Completed
NA,GA3458,31427789,2019,NA,NA,Impedance measures - Leg fat-free mass (left),Impedance measures - Leg fat-free mass (left),379766,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23117.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8254922097777173,beta,1.2948197599328222,0.011715627501186238,0.282096032294959,0.010388537060299127,1.1986868001275184,10589580,1075357,1063214,1003949,30,0.31014464733508984,0.030080851287451082,1.3969085354754551,0.04241997169821174,0.22753785728976783,0.008857544239869551,Completed
NA,GA3459,31427789,2019,NA,NA,Impedance measures - Leg predicted mass (left),Impedance measures - Leg predicted mass (left),379761,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23118.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.825523608713715,beta,1.29469715089524,0.01171172985651972,0.28202426659725105,0.010384850181117315,1.1239773710037848,10589580,1075357,1063208,1003946,30,0.3099584779591372,0.030008940528037268,1.4001365971676343,0.043531136285452465,0.22673890032839183,0.008794237621695736,Completed
NA,GA3460,31427789,2019,NA,NA,Impedance measures - Arm fat percentage (right),Impedance measures - Arm fat percentage (right),379752,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23119.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7493475662879413,beta,1.2014095788485917,0.009386462925011997,0.2264171742074726,0.006715677713474338,7.333287195003483,10589580,1075357,1063225,1003957,30,0.23350464107215158,0.03113999399369403,1.2222864784563814,0.03676229830081774,0.19220146894963466,0.007030264864839517,Completed
NA,GA3461,31427789,2019,NA,NA,Impedance measures - Arm fat mass (right),Impedance measures - Arm fat mass (right),379725,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23120.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7496760514348588,beta,1.1882457078887128,0.008770394174460114,0.21663312512641184,0.007231064700742369,0.6054384680975492,10589580,1075357,1063209,1003945,30,0.22140201928632658,0.028313930330577608,1.2171884368010282,0.03353764354818037,0.18212854000893453,0.00680262591889632,Completed
NA,GA3462,31427789,2019,NA,NA,Impedance measures - Arm fat-free mass (right),Impedance measures - Arm fat-free mass (right),379723,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23121.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8257940594281102,beta,1.3147663988287732,0.012234740728334272,0.28100295965584876,0.010371746814106733,0.43639419474716473,10589580,1075357,1063219,1003957,30,0.31383826045682484,0.02991188694564649,1.4202819265995743,0.04333634203221508,0.22708497516782045,0.00855025562478621,Completed
NA,GA3463,31427789,2019,NA,NA,Impedance measures - Arm predicted mass (right),Impedance measures - Arm predicted mass (right),379716,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23122.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8241716191467969,beta,1.3132420868075454,0.012139642483250768,0.28050864179417134,0.010373632497466749,0.41126558774612,10589580,1075357,1063209,1003949,30,0.3127240830553317,0.029738260259385217,1.4209843313019745,0.043381639308124394,0.22641130072201468,0.0085634204454886,Completed
NA,GA3464,31427789,2019,NA,NA,Impedance measures - Arm fat percentage (left),Impedance measures - Arm fat percentage (left),379699,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23123.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.753223309784578,beta,1.202927334844654,0.00949110088528611,0.23046076338928745,0.006884630966978861,7.401064821806535,10589580,1075357,1063214,1003949,30,0.23680955953279278,0.03112860697434392,1.2178949781711712,0.03736917796640785,0.19664986672530865,0.007145845605404473,Completed
NA,GA3465,31427789,2019,NA,NA,Impedance measures - Arm fat mass (left),Impedance measures - Arm fat mass (left),379663,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23124.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7453350550388762,beta,1.1848699809233423,0.008652163104018557,0.21287626550108324,0.007164886698489172,0.6767272069296846,10589580,1075357,1063210,1003948,30,0.2171140831473636,0.027966465396168236,1.2158569915353208,0.03487119016708159,0.17879178013111965,0.006884504368321558,Completed
NA,GA3466,31427789,2019,NA,NA,Impedance measures - Arm fat-free mass (left),Impedance measures - Arm fat-free mass (left),379653,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23125.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8289236056181716,beta,1.313067794043795,0.011848543435037216,0.28246469436351246,0.010244283827840464,0.4674006249532626,10588913,1075357,1063221,1003959,30,0.315682519439313,0.03058502917375165,1.4209051989932886,0.04329905801938631,0.22723128681982882,0.008405939136930291,Completed
NA,GA3467,31427789,2019,NA,NA,Impedance measures - Arm predicted mass (left),Impedance measures - Arm predicted mass (left),379638,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23126.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8287763943563,beta,1.315917060544397,0.012096692954403814,0.2815521332374915,0.01026778037629155,0.4397217691349851,10588672,1075357,1063214,1003949,30,0.315750911534207,0.03059441713040318,1.4246192455801838,0.04259131809204717,0.22666043265309307,0.008378939826829062,Completed
NA,GA3468,31427789,2019,NA,NA,Impedance measures - Trunk fat percentage,Impedance measures - Trunk fat percentage,379600,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23127.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7759455980188874,beta,1.243038828790875,0.009720414859355936,0.22908969419177916,0.007046406007317703,7.10392820623269,10588630,1075357,1063221,1003954,30,0.2477351917106173,0.034038473369456576,1.2897971094697784,0.03485418404050246,0.19001289972943525,0.006753212604244998,Completed
NA,GA3469,31427789,2019,NA,NA,Impedance measures - Trunk fat mass,Impedance measures - Trunk fat mass,379578,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23128.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8138078282021086,beta,1.262124818804559,0.01012654318224483,0.25260311893441423,0.007927057883469424,5.066326199093504,10588593,1075357,1063211,1003948,30,0.27365027708456746,0.035487080979246965,1.3384451947911715,0.03648988342075231,0.20477843131905277,0.0069804818269940516,Completed
NA,GA3470,31427789,2019,NA,NA,Impedance measures - Trunk fat-free mass,Impedance measures - Trunk fat-free mass,379507,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23129.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8710327966696778,beta,1.3996535648599258,0.014741637992388498,0.32614912109324123,0.012941782198554602,3.1861870831688472,10588231,1075357,1063209,1003946,30,0.37935919550244673,0.031002160020246708,1.5367759585277865,0.04351376965932159,0.26094306243457877,0.01026562421956642,Completed
NA,GA3471,31427789,2019,NA,NA,Impedance measures - Trunk predicted mass,Impedance measures - Trunk predicted mass,379469,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23130.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8688081085200428,beta,1.3979661921677584,0.014649317086686658,0.32438171949320393,0.01286989345494439,3.0531010511798966,10587689,1075357,1063210,1003946,30,0.3774263685777787,0.030986414566886195,1.534073245114218,0.04358301523342724,0.259952629812499,0.010279824126229563,Completed
NA,GA3472,31427789,2019,NA,NA,Age at cancer diagnosis,Age at cancer diagnosis,61875,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.40008.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.45764550749991717,beta,1.0041317479072713,0.004047742107669062,-9.488846883304607e-4,0.007793729729381991,8.063558375446268,9077725,1075328,1063168,1003935,7,0.0034272702298864567,0.0013126574763038842,0.995767669136515,0.0066973319680374635,0.009165566968822059,0.007622851502067829,Completed
NA,GA3473,31427789,2019,NA,NA,Reported occurrences of cancer,Reported occurrences of cancer,61878,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.40009.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.45987667592343745,beta,1.004709737906568,0.004133848132198742,0.007696726999680906,0.006651763102477478,1.3399781737788474,9077725,1075328,1063164,1003936,3,0.004523073561172318,3.6865959180521683e-4,1.01038697242668,0.007340587873556328,0.0015064190096424793,0.007067304867614353,Completed
NA,GA3474,31427789,2019,NA,NA,Type of accommodation lived in: A house or bungalow,Type of accommodation lived in: A house or bungalow,386168,347841,38327,https://atlas.ctglab.nl/ukb2_sumstats/670_1_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4906877206800429,log_or,1.0389738750130975,0.00437095540839475,0.020544290732980114,0.003958169081003539,2,10599054,1075357,1069980,1010493,27,0.03239473150103295,0.006811836723733941,1.0477044177894952,0.007675501918409702,0.01708402042724397,0.003603978840701832,Completed
NA,GA3475,31427789,2019,NA,NA,"Type of accommodation lived in: A flat, maisonette or apartment","Type of accommodation lived in: A flat, maisonette or apartment",386168,36041,350127,https://atlas.ctglab.nl/ukb2_sumstats/670_2_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4883779980414752,log_or,1.0394972265296958,0.004394958955755791,0.01832324165300349,0.004158914249732163,2,10599054,1075357,1069992,1010505,25,0.031863723318218656,0.006569685650206154,1.045164222514221,0.00736297648202247,0.01664350250355347,0.003857919155649336,Completed
NA,GA3476,31427789,2019,NA,NA,Own or rent accommodation lived in: Own outright (by you or someone in your household),Own or rent accommodation lived in: Own outright (by you or someone in your household),383032,205443,177589,https://atlas.ctglab.nl/ukb2_sumstats/680_1_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5194704618500633,log_or,1.0380257268650055,0.004981726183091393,0.028797048081427194,0.002074921013543645,2,10589580,1075357,1069884,1010420,30,0.029625565234243735,0.012453218614356325,1.0431870763891018,0.008808888813116596,0.025129788668006404,0.0018072163090352004,Completed
NA,GA3477,31427789,2019,NA,NA,Own or rent accommodation lived in: Own with a mortgage,Own or rent accommodation lived in: Own with a mortgage,383032,140531,242501,https://atlas.ctglab.nl/ukb2_sumstats/680_2_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4876922511202147,log_or,1.017724326466841,0.004319668972436521,0.014054991638559066,0.001600855877471896,2,10589580,1075357,1069727,1010267,28,0.01404799269933954,0.006446540613562391,1.0249494670104276,0.008264307464156151,0.011378473412802688,0.001588294048371206,Completed
NA,GA3478,31427789,2019,NA,NA,"Own or rent accommodation lived in: Rent - from local authority, local council, housing association","Own or rent accommodation lived in: Rent - from local authority, local council, housing association",383032,20676,362356,https://atlas.ctglab.nl/ukb2_sumstats/680_3_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5374493512860281,log_or,1.0811506849924577,0.004060823915695133,0.11031484017794478,0.009130392875683463,2,10589020,1075357,1069977,1010499,30,0.15233012772111013,0.014056065424810301,1.09291678450898,0.008686864409553501,0.0912579677750528,0.00876315296450814,Completed
NA,GA3479,31427789,2019,NA,NA,Own or rent accommodation lived in: Rent - from private landlord or letting agency,Own or rent accommodation lived in: Rent - from private landlord or letting agency,383032,10980,372052,https://atlas.ctglab.nl/ukb2_sumstats/680_4_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4978251824455344,log_or,1.0640430439334476,0.004639333644245556,0.06774545574989786,0.013153424798850366,2,10582248,1075357,1064293,1004711,27,0.13435550733339988,0.008464305598134016,1.0711251507428095,0.008962200434349555,0.0540107034678324,0.014245593002426967,Completed
NA,GA3480,31427789,2019,NA,NA,Milk type used: Full cream,Milk type used: Full cream,373135,24927,348208,https://atlas.ctglab.nl/ukb2_sumstats/1418_1_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4949588529578855,log_or,1.0238481595463909,0.004635267175667759,0.06733812891954277,0.006861261543787005,2,10570691,1075357,1063491,1004167,30,0.0707789866005358,0.006113713882431716,1.0300571329415429,0.00826073267141056,0.05911110584891767,0.006942944492369482,Completed
NA,GA3481,31427789,2019,NA,NA,Milk type used: Semi-skimmed,Milk type used: Semi-skimmed,373135,250002,123133,https://atlas.ctglab.nl/ukb2_sumstats/1418_2_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4821505451819261,log_or,1.0163465318109621,0.004001399102437566,0.011458863362699493,0.0015647296835337315,2,10570778,1075357,1063064,1003799,26,0.01249420906842312,0.005185470242996022,1.0148848290898858,0.009464062792309245,0.011301050748338284,0.0016817666176093273,Completed
NA,GA3482,31427789,2019,NA,NA,Milk type used: Skimmed,Milk type used: Skimmed,373135,79001,294134,https://atlas.ctglab.nl/ukb2_sumstats/1418_3_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.49201096499750363,log_or,1.0251835497143318,0.004397724502775466,0.03135758240125981,0.0023470842789069706,2,10570778,1075357,1063675,1004389,30,0.032306118726280766,0.007573101128879144,1.0211772628170908,0.011363594702806852,0.030091536614264315,0.002978970367779952,Completed
NA,GA3483,31427789,2019,NA,NA,Milk type used: Soya,Milk type used: Soya,373135,14603,358532,https://atlas.ctglab.nl/ukb2_sumstats/1418_4_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.49150647066684916,log_or,1.0375358812370454,0.004521858322310973,0.08616133668178153,0.01227498511546044,2,10568091,1075357,1062914,1003555,29,0.11512932440741651,0.006730528135211906,1.057533822222586,0.008342918329760654,0.06463025422877539,0.010028514530575766,Completed
NA,GA3484,31427789,2019,NA,NA,Spread type: Butter/spreadable butter,Spread type: Butter/spreadable butter,344582,140853,203729,https://atlas.ctglab.nl/ukb2_sumstats/1428_1_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.527238458032459,log_or,1.0329434334681709,0.0047763530661258866,0.04407515227523521,0.002417477899431079,2,10490463,1075357,1063251,1004011,30,0.04250842946889863,0.011248339786937237,1.0150855857209644,0.010338452173743547,0.04274194335938493,0.0025200331028944036,Completed
NA,GA3485,31427789,2019,NA,NA,Bread type: White,Bread type: White,372617,96703,275914,https://atlas.ctglab.nl/ukb2_sumstats/1448_1_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5555079035302986,log_or,1.068947959503645,0.005296310038411191,0.06949567438181829,0.0035020533346832973,2,10570778,1075357,1064690,1005417,30,0.07424804768242574,0.016459639876433854,1.0759872078724992,0.013848799927493787,0.06069163158502077,0.003411727097861301,Completed
NA,GA3486,31427789,2019,NA,NA,Bread type: Brown,Bread type: Brown,372617,44692,327925,https://atlas.ctglab.nl/ukb2_sumstats/1448_2_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.49054565653684135,log_or,1.0505736121696385,0.0042689165746243535,0.028007815931374868,0.0034109934598754257,2,10570778,1075357,1062547,1003288,29,0.04185876493396748,0.007948018189522395,1.0455774563456557,0.008179087205114165,0.028756176044699953,0.0036184893144873016,Completed
NA,GA3487,31427789,2019,NA,NA,Bread type: Wholemeal or wholegrain,Bread type: Wholemeal or wholegrain,372617,215214,157403,https://atlas.ctglab.nl/ukb2_sumstats/1448_3_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5523318458070938,log_or,1.0655831817227133,0.004723574558586381,0.04976643576802487,0.002567184728047688,2,10570778,1075357,1064340,1005061,30,0.0534304906604706,0.014804121886664119,1.0831407412348895,0.013536055152323414,0.041597141443021825,0.00266796697439524,Completed
NA,GA3488,31427789,2019,NA,NA,"Cereal type: Bran cereal (e.g. All Bran, Branflakes)",Cereal type: Bran cereal,319477,53762,265715,https://atlas.ctglab.nl/ukb2_sumstats/1468_1_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.47614926339254215,log_or,1.0108919038264519,0.004088928974433919,0.01717700579057173,0.002558816947701859,2,10415538,1075357,1062476,1003258,23,0.018304308295433842,0.0040654143960194,1.022157760391804,0.007887656828107463,0.013943516622376964,0.002746691787188839,Completed
NA,GA3489,31427789,2019,NA,NA,Cereal type: Biscuit cereal (e.g. Weetabix),Cereal type: Biscuit cereal,319477,56049,263428,https://atlas.ctglab.nl/ukb2_sumstats/1468_2_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.49277070591052513,log_or,1.037112417403619,0.004188856753846458,0.022465434341505545,0.0030629909637120826,2,10415538,1075357,1062851,1003658,26,0.028914188104878474,0.005933991684505511,1.0511611031438777,0.008124436181083971,0.01601753337016796,0.003093878699047071,Completed
NA,GA3490,31427789,2019,NA,NA,"Cereal type: Oat cereal (e.g. Ready Brek, porridge)",Cereal type: Oat cereal,319477,81569,237908,https://atlas.ctglab.nl/ukb2_sumstats/1468_3_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4826543665671532,log_or,1.0283230847852771,0.0042104019550402395,0.023381394968266977,0.0023649336871161327,2,10415538,1075357,1063484,1004221,30,0.025869041506370708,0.0072773682679440664,1.027252161181341,0.008227803886816073,0.021948009044523493,0.002351930003679439,Completed
NA,GA3491,31427789,2019,NA,NA,Cereal type: Muesli,Cereal type: Muesli,319477,66631,252846,https://atlas.ctglab.nl/ukb2_sumstats/1468_4_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.563865215578056,log_or,1.0822294106835137,0.004790073551804317,0.07277520094528676,0.003809234373627544,2,10415538,1075357,1063755,1004445,30,0.08572236084253698,0.01712869375690741,1.100457611083561,0.011483229681745987,0.06027556258850891,0.004174602673953889,Completed
